text,topic
"Posteriormente, el PP y Cs presentaron su coalición a los medios de comunicación sin mencionar a Alonso como candidato a lehendakari, y se dijo que la confianza del liderazgo del PP en Alonso estaba ""completamente rota"". El 23 de febrero, el líder del PP, Pablo Casado, forzó la dimisión de Alfonso Alonso al no conseguir imponerle por la fuerza la coalición y proclamó a Carlos Iturgaiz como nuevo cabeza de lista de la coalición PP+Cs.[32]​ Iturgaiz ocuparía el primer puesto por Vizcaya y Luis Gordillo, líder de Cs en Euskadi, se integraría en las listas ocupando el segundo puesto por la misma circunscripción.[33]​ Por su parte, Alfonso Alonso anunció su dimisión como presidente del PP vasco y su retirada de la política.[34]​
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_Vasco_de_2020>
"La elecciones estaban previstas para el 5 de abril de 2020, pero el 16 de marzo de 2020, el presidente de la Xunta, Alberto Nuñez Feijóo anunció, en el contexto de la crisis provocada por el coronavirus en España, haber llegado a un acuerdo con los principales partidos de la comunidad para posponer la celebración de los comicios.[4]​[5]​ 
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Finalmente las elecciones se celebrarán el 12 de julio de 2020, a pesar de la oposición del resto de partidos con representación en el Parlamento de Galicia.[6]​[7]​
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"La moción de censura de 2018 provocó la caída del entonces presidente Mariano Rajoy, de ascendencia gallega y del PP, y la elección de Pedro Sánchez, del PSOE. Tras ocho meses complicados, en los que el PSOE tuvo que dirigir un gobierno minoritario muy precario, Sánchez convocó elecciones generales el 28 de abril de 2019. En ellas, el Partido Popular (PP) perdió el primer puesto en Galicia por primera vez en su historia[8]​, tras haber estado ganando todas los comicios anteriores –locales, autonómicos, generales y europeos– desde su inicio en 1989.[9]​[10]​
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"En las elecciones municipales ganó el PPdG y al Parlamento Europeo ganó el PSOE celebradas el 26 de mayo de 2019. Gracias a los pactos y a los buenos resultados en algunas ciudades, estas elecciones auparon la federación gallega del PSOE, el Partido Socialista de Galicia (PSdeG),ganando el control de todas las principales ciudades gallegas[11]​. En Pontevedra ganó el BNG; en A Coruña, Ferrol y Lugo ganó el PP; en Santiago de Compostela, Ourense y Vigo ganó el PSdeG. En esta última ciudad se produjo una gran derrota para el PP, ya que obtuvo un 13% de los votos, mientras que el alcalde titular, Abel Caballero, cosechó un 67% para el PSdeG. Gracias a las alianzas con partidos nacionalistas y de izquierdas el PSOE gobierna en A Coruña, Ferrol, Lugo, Santiago de Compostelano y Vigo. El BNG gobierna en Pontevedra gracias a un acuerdo con el PSdG. Y Democracia Ourensana gobierna en Ourense gracias a un pacto con el PP. El PPdG a pesar, de que ganó en varias ciudades gallegas, no gobierna en ninguna ciudad gallega, debido a los pactos de izquierdas.
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Las victorias electorales de 2019, en las generales de abril y en las europeas, alimentaron la posibilidad de que el PSdeG volviera al gobierno de la Xunta bajo el liderazgo de Gonzalo Caballero[12]​[13]​.
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Tras las elecciones generales de España de noviembre de 2019 el PP obtuvo un 31% de los votos y 10 escaños, lo que hizo que ganase en toda Galicia y en las provincias de A Coruña, Ourense y Lugo. Debido a la buena gestión de la crisis sanitaria del Covid-19, el Partido Popular de Galicia, según las encuestas, revalidaría el gobierno de la Xunta. De hecho Alberto Núñez Feijóo podría conseguir una victoria histórica. 
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Al mismo tiempo, el espacio político de la coalición En Marea se rompió tras grandes disputas internas. A finales de 2018, una crisis relacionada con la elección de un nuevo líder del partido desembocó en una división entre un sector oficialista, formado por los partidos miembros fundadores de En Marea (Podemos, Anova y Esquerda Unida), y un sector crítico, formado por los miembros que apoyaban al juez Luis Villares. En las elecciones internas del 24 de diciembre de 2018, Villares fue aupado como nuevo líder de En Marea[14]​, en medio de acusaciones de fraude electoral[15]​. Dada esta situación, se oficializó la ruptura de ambos sectores, haciendo que Podemos, Anova y EU abandonaran En Marea, calificándolo como un proyecto político ""fallido"". 
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Mientras Anova declinó presentarse a las elecciones nacionales, Podemos y Esquerda Unida comunicaron su concurrencia a las elecciones generales, tanto las de abril como las de noviembre, con la marca En Común–Unidas Podemos, formando el subgrupo Galicia en Común dentro del Grupo Parlamentario Confederal de Unidas Podemos en el Congreso de los Diputados. En septiembre de 2019, los diputados de Podemos, Anova y EU formaron el Grupo Común da Esquerda en el Parlamento de Galicia, obligando a los continuistas de En Marea a formar parte del Grupo Mixto.
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Las elecciones se celebrarán en el contexto de la pandemia de COVID-19 en España, que obligó a retrasar la fecha de celebración de las mismas debido al estado de alarma decretado por el Gobierno de España. La pandemia provocará que la votación se lleve a cabo con estrictas medidas de seguridad sanitaria, tales como el uso obligatorio de mascarilla, la distancia de seguridad o evitar entregar físicamente el DNI. Además, el Gobierno gallego prohibirá votar a las personas que hayan tenido una prueba PCR positiva al virus en los últimos 14 días, por lo que alrededor de 250 personas infectadas no podrán ejercer su derecho al voto.[16]​ Sin embargo, juristas ven inconstitucional la prohibición, que impide ejercer un derecho fundamental establecido en el artículo 23 de la Constitución española, prohibición que ni siquiera existe en los estados de alarma, excepción o sitio.[17]​
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Las elecciones al Parlamento de Galicia reparten un total de 75 escaños y se aplica un régimen electoral basado en cuatro aspectos:[18]​
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"La ley electoral autonómica establece que el reparto de los 75 escaños entre las provincias se realiza asegurando un mínimo de diez escaños por provincia y posteriormente se reparten los escaños proporcionalmente a la población. El reparto de escaños resulta ser el siguiente[19]​:
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"A continuación, se muestra una lista de los principales partidos y alianzas electorales que concurren a las elecciones, ordenados de mayor a menor número de escaños en la legislatura previa a la convocatoria de elecciones. Los partidos y alianzas que conforman el gobierno en el momento de las elecciones están sombreados en verde claro, al igual que los candidatos que presentan dichos partidos y alianzas y que tienen una posición relevante en el gabinete.
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"Los resultados completos se detallan a continuación:
",<200 https://es.wikipedia.org/wiki/Elecciones_al_Parlamento_de_Galicia_de_2020>
"En 2001, Santo Tomé y Nigeria llegaron a un acuerdo para la exploración conjunta en busca de petróleo de las aguas reclamadas por ambos países en la provincia del delta del río Níger. Después de una larga serie de negociaciones, en abril de 2003, la zona de desarrollo conjunto (JDZ) se abrió para las ofertas de las empresas petroleras internacionales.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Actualmente se está intentando potenciar el turismo, aunque por ahora la existencia de estas islas es prácticamente desconocida para la mayoría de las agencias de viajes no portuguesas.[14]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"La emisión de sellos postales, principalmente destinada al coleccionismo filatélico, es también una importante fuente de ingreso para su economía.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"La población del archipiélago es de 210 240 habitantes en el año 2020.[15]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Todos son descendientes de emigrantes que llegaron a las islas desde 1485. El primer poblamiento exitoso (forzoso) se hizo con judíos sefardíes españoles por orden del rey Juan II de Portugal.
Casi toda la población vive en la isla de Santo Tomé, mientras que el resto de las islas, incluida Príncipe, no suma más de 10 000 habitantes. Existe un importante flujo emigratorio hacia el exterior, siendo Portugal y Brasil los principales destinos de los emigrantes santotomenses.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Se pueden encontrar los siguientes:
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"La capital, Santo Tomé, tiene unos 53 300 habitantes. San Antonio de Príncipe, que es la localidad más importante de su isla, 8 000.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"La educación es obligatoria en Santo Tomé y Príncipe durante cuatro años.[16]​ El ratio de ingreso y de asistencia de la educación primaria no estaban disponibles en Santo Tomé y Príncipe en el 2001.[16]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"El sistema educativo tiene carencias en las aulas, los profesores no están bien preparados y tienen un salario bajo, los libros de texto y los materiales no son los adecuados, hay unas altas tasas de repetición de curso, no hay una planificación educativa adecuada, y también se encuentra una falta de implicación de la comunidad en el desarrollo de la educación.[16]​ Hay una falta de financiación doméstica en el sistema educativo, por lo que tiene una gran dependencia de fondos extranjeros.[16]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Hay instituciones de educación superior, las cuales son el Liceo Nacional y la Universidad de Santo Tomé y Príncipe.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"La malaria ha resurgido en Santo Tomé y Príncipe in 2010, pero se desconoce el motivo exacto.[17]​ La esperanza de vida en las mujeres al nacimiento es de 65,1 años, mientras que en hombres es de 62,8. Los datos son correspondientes al año 2010.[18]​ 
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Según la OMS, en Santo Tomé y Príncipe se da la mayor proporción de anemia ferropénica en relación con su población a nivel mundial.[19]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"En cuanto al personal existente, hay un equipo médico de siete doctores procedentes de Cuba, así como enfermeros y otros trabajadores sanitarios. Se encuentran principalmente en la isla de Santo Tomé, y acuden ocasionalmente a la isla de Príncipe.[20]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"El gasto gubernamental de sanidad per cápita fue de 90,73 $ en 2009.[21]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"A pesar de que es un país pequeño, se hablan cuatro idiomas nacionales. La lengua oficial es el portugués (hablado por el 95% de la población), y los criollos portugueses; a ella se suman tres lenguas criollas, el forro (hablado por el 85% de los habitantes), el angolar (3%) y el principense (0,1%). El país es miembro de la Comunidad de Países de Lengua Portuguesa.[22]​ Debido a su cercanía con Gabón, así como por ser miembro de la Francofonía,[23]​ en Santo Tomé y Príncipe se ha desarrollado un paulatino interés por aprender francés.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Los santotomenses son conocidos por los ritmos ússua y socopé, mientras que en Príncipe se da el ritmo dêxa. El salón de baile portugués sirve como acompañamiento en el desarrollo de los distintos ritmos y sus bailes asociados.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Mongolia Interior: las banderas y tribus del sur de Mongolia formaban parte de seis Ligas (chuulghan): Jirim, Juu Uda, Josutu, Xilingol, Ulaan Chab y Yeke Juu. Equivalen a la mayor parte de Mongolia Interior y algunas áreas vecinas en las provincias de Liaoning y Jilin.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia Taoxi: las banderas de Alashan Oolud y Ejine Torghuud eran distintas de los aymags de Mongolia Exterior y de los chuulghans de Mongolia Interior. Equivale a la mayor parte del occidente de la actual Mongolia Interior.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Las ocho banderas Chaha estaban controladas por el comandante militar de Chahar (actual Zhangjiakou). Su extensión corresponde a las sureñas Ulaan Chab y Baynnur en la actual Mongolia Interior, más la región que rodea Zhangjiakou en la provincia de Hebei. Al mismo tiempo, la jurisdicción de algunos departamentos fronterizos de las provincias de Zhili y Shanxi también se solapan en esta región.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La bandera de Guihua Tümed estaba controlada por el comandante de Suiyuan (actual Hohhot). Se corresponde con las vecindades de la moderna ciudad de Hohhot. Al mismo tiempo, la jurisdicción de algunos departamentos fronterizos de la provincia de Shanxi también se solapan en esta región.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La región de Hulunbuir, en lo que ahora es el noreste de Mongolia Interior, era parte de la jurisdicción del General de Heilongjiang, uno de los tres que tenía Manchuria.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La caída de la dinastía Qing (1616-1911) en 1911 a manos de las fuerzas republicanas en China propició la independencia de la Mongolia Exterior. Sin embargo, su independencia fue breve ya que las tropas chinas ocuparon la capital mongola en 1919. 
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Hasta que durante la guerra civil rusa, el general zarista Roman Ungern von Sternberg[6]​ lideraría sus tropas al interior de Mongolia en octubre de 1920. Derrotando al ejército chino, con apoyo mongol, en febrero de 1921 y liberando a Bogd Khan que se proclamaría Gran Khan, declarando su independencia de China.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Paralelo a esto, en Rusia, se formaría una fuerza de origen mongol y apoyo soviético que liderada por Damdin Sükhbaatar, derrotarían en junio a Ungern von Sternberg y para julio, la capital mongola caería en manos comunistas.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"En 1924, bajo el apoyo de la Unión Soviética, se formaría la República Popular de Mongolia, renombrando la capital a Ulán Bator (mongol ""Guerrero Rojo"").
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Durante la Segunda Guerra Mundial, la URSS defendió a Mongolia de Japón. La república de Mongolia fue reconocida como Estado independiente por la República de China en 1946,[7]​ pero este reconocimiento sería anulado unos años después. Tras el final de la guerra civil china, el nuevo Estado de la República Popular China aceptó la petición soviética de reconocer la independencia de Mongolia, mientras que el remanente del régimen de la República de China, refugiado en Taiwán, continuaría considerando a Mongolia Exterior como una parte de China. A pesar del establecimiento de relaciones diplomáticas, las relaciones entre China y Mongolia se mantendrían distantes, y Mongolia se alinearía con el bando soviético, de manera evidente tras la Ruptura chino-soviética de 1958, y albergaría muchas bases militares soviéticas durante la Guerra Fría. Mongolia ingresó en las Naciones Unidas en 1961.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"En 1990, los comunistas abandonaron el control del gobierno, aprobando una nueva constitución en 1992 que creó un Estado híbrido presidencial/parlamentario.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La política del país se regula a través de la Constitución de 1992. La Constitución asegura los derechos de los ciudadanos como cualquier otro Estado democrático, pero contempla los trabajos forzados.[8]​ Mongolia abolió la pena de muerte en diciembre de 2015.[9]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El poder legislativo corresponde al Gran Hural Mongol (Asamblea formada por 76 diputados elegidos cada cuatro años mediante sufragio universal). Entre las principales funciones de la cámara están ratificar la elección del presidente y elegir al Primer Ministro y a su gabinete. El presidente tiene derecho de veto pero este puede ser anulado por una mayoría de dos tercios.[8]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El presidente es el jefe de Estado, debe haber nacido en el país y tener más de 45 años. Los candidatos a presidente son propuestos por los partidos políticos del Gran Hural y es elegido por cuatro años. El gabinete del Primer Ministro ostenta el poder ejecutivo, encargándose por un máximo de cuatro años de la política interior y exterior. El poder judicial es regulado por el Tribunal Supremo de Mongolia, controlando la independencia judicial el Consejo General de Tribunales.[8]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Los alimentos básicos incluyen pescado, productos del mar, habas, maíz y banana cocida.[24]​[25]​ Las frutas tropicales, como la piña, el aguacate y las bananas, son importantes en la gastronomía. El uso de especias calientes es abundante en la cocina santotomense.[24]​ El café se utiliza en distintos platos como especia o condimento.[24]​ Los desayunos son restos recalentados del almuerzo del día anterior, y las tortillas son populares.[25]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"El fútbol es el deporte más popular en Santo Tomé y Príncipe, cuenta con una selección nacional, la cual está controlada por la Federación de Fútbol de Santo Tomé. Es un miembro de la Confederación Africana de Fútbol (CAF) y de la FIFA.[26]​
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Antes de la independencia, el único partido legal era el comunista Partido Revolucionario del Pueblo de Mongolia o PRPM. Actualmente se le considera un partido socialdemócrata. En los años noventa se permitió el pluripartidismo, siendo el principal partido opositor el Partido Democrático, fundado en 1990 y que gobernó, liderando la coalición Democracia Patriótica, entre 1996 y 2000. En las elecciones de 2004 el gobernante PRPM perdió casi la mitad de sus escaños, quedándose en 36, pasando la oposición de 4 a 34. Ante estos resultados, se formó un gobierno de coalición, que se disolvería en 2006 pasando a gobernar en solitario el PRPM.[8]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El actual presidente de Mongolia, tras ganar las elecciones el 7 de julio de 2017, es Jaltma Battulga.[10]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"En materia de derechos humanos, respecto a la pertenencia a los siete organismos de la Carta Internacional de Derechos Humanos, que incluyen al Comité de Derechos Humanos (HRC), Mongolia ha firmado o ratificado:
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia mantiene buenas relaciones y misiones diplomáticas con muchos países, entre ellos Estados Unidos, Rusia, Corea del Norte y Corea del Sur, Japón y la República Popular China. El gobierno ha alcanzado grandes acuerdos internacionales en inversiones y comercio. Mongolia apoyó la invasión de Irak de 2003 y ha enviado varios contingentes de 103 a 180 soldados a Irak y Afganistán. También 200 soldados mongoles están sirviendo en Sierra Leona en misión de la ONU para proteger su Corte Especial allí establecida tras la guerra civil del país. De 2005 a 2006, unos 40 soldados fueron desplegados con el contingente belga y luxemburgués en Kosovo. En total, las fuerzas armadas del país se componen de 8.600 militares.[8]​ El 21 de noviembre de 2005, George W. Bush fue el primer Presidente de los Estados Unidos en visitar Mongolia.[21]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia tiene embajadas en Astana, Ankara, Bangkok, Berlín, Pekín, Bruselas, Budapest, Ciudad de México, El Cairo, Varsovia, Washington D.C., Viena, Vientián, La Habana, Delhi, Londres, Moscú, Ottawa, París, Praga, Pionyang, Seúl, Sofía, Tokio, Hanói y Singapur, consulados en Irkutsk y Ulán-Udé, y misiones diplomáticas en las Naciones Unidas en Nueva York y en la Unión Europea en Ginebra.[22]​ Además, mantiene consulados honorarios en diversas ciudades de Asia, Europa, América del Norte y en Latinoamérica en Río de Janeiro (Brasil) y Santiago de Chile.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Con 1 564 116 km²,[1]​ Mongolia es el decimonoveno país más grande del mundo; su extensión es aproximadamente la mitad de la India y tres veces la superficie de España. Mongolia no tiene salida al mar.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La región central de Mongolia consiste principalmente en estepas relativamente planas. La fracción sur del país está situada en el desierto de Gobi, mientras que las zonas norte y oeste son de carácter montañoso. El punto más alto de Mongolia es el monte Kujten-Uul, con 4.374 metros, situado en los montes Altái.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El clima de Mongolia es continental, con una gran amplitud térmica: la mayor parte del país sufre altas temperaturas en su corto verano, y un tremendo frío en el prolongado invierno, pudiendo descender las temperaturas hasta los -30 °C (-22 °F). Ulán Bator, es la capital de Estado con la temperatura media anual más baja en todo el mundo.[23]​ Y las temperaturas en muchos casos bajan hasta los -45 °C
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Las precipitaciones son mayores en el norte del país (entre 20 y 35 centímetros anuales), y menores en el sur (entre 10 y 20 centímetros anuales), llegando a ser casi nulas en algunas regiones del Gobi.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia se ve sustancialmente afectada por el calentamiento global.[24]​ Entre 1940 y 2001, la temperatura media anual del aire aumentó en más de 1,5 grados centígrados.[24]​ La temperatura en invierno ha aumentado incluso más de 3,6 grados en ese período.[24]​ El antiguo hielo de Mongolia se está derritiendo rápidamente debido al cambio climático y al calentamiento de las temperaturas de verano.[25]​ A medida que la afluencia de los campos de hielo se seca durante el verano con mayor frecuencia, el suministro de agua potable está cada vez más restringido.[25]​ Esto pondrá el patrimonio cultural y el pastoreo tradicional de renos en un riesgo extremo en los años venideros.[25]​ Como resultado, la crisis climática pone en peligro a los pastores de renos domésticos en latitudes bajas, que viven en las zonas montañosas de la tundra del norte de Mongolia.[25]​
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia está dividida en veintiuna aymguud (provincias; sing. aimag o aymag) y un municipio (khot) con estado provincial:
",<200 https://es.wikipedia.org/wiki/Mongolia>
"* municipio
",<200 https://es.wikipedia.org/wiki/Mongolia>
"A su vez, los aymguud están divididos en 315 somon (distritos, sing. sum).
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La economía de Mongolia está basada principalmente en el petróleo, el carbón mineral y el cobre, con una participación menor de la minería del molibdeno, wolframio y fosfato. El sector industrial y el agrícola tienen una participación similar (21,4% y 20,4% respectivamente) en el PIB del país. Después de décadas de un control total por parte del gobierno, la economía ha transitado por una difícil transición al capitalismo. Actualmente hay más de 10.000 empresas privadas en Mongolia, establecidas principalmente en la capital. Fuera de las ciudades principales, la mayoría de los mongoles se dedican al pastoreo de subsistencia.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Debido a un auge en el sector minero, Mongolia tuvo altas tasas de crecimiento en 2007 y 2008 (9.9% y 8.9%, respectivamente). En 2009, las fuertes caídas de los precios de los productos básicos y los efectos de la crisis financiera mundial hicieron que la moneda local cayera un 40% frente al dólar estadounidense. Dos de los 16 bancos comerciales del país quebraron. En 2011, se esperaba que el crecimiento del PIB alcanzara el 16,4%. Sin embargo, la inflación continuó erosionando las ganancias del PIB, con una tasa promedio de 12.6% prevista para fines de 2011.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Aunque el PIB se ha mantenido en crecimiento constante desde el 2002, el gobierno aún sigue trabajando para superar un déficit comercial considerable. La enorme deuda con Rusia (originalmente 11.000 millones) fue pagada en su totalidad en el 2004, después de que este país la fijara en 300 millones US$ como compensación por las dificultades y pérdidas humanas sufridas en Mongolia durante la época bajo la influencia soviética.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia se unió a la Organización Mundial de Comercio en 1997 y actualmente exporta cachemira, minerales y alimentos a Rusia, Estados Unidos, China, Japón, Italia y otros países.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El principal socio comercial de Mongolia es China, destinatario del 46,6 % del total de sus exportaciones. Rusia provee el 80 % del petróleo que consume Mongolia.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El Transmongoliano es la principal conexión ferroviaria entre Mongolia y sus vecinos. La vía es en realidad una bifurcación del Transiberiano que, con origen en Ulán-Udé, se adentra en Mongolia, cruza Ulán Bator y cruza la frontera con China, donde se une al sistema ferroviario chino en Jining. Otra vía conecta la ciudad de Choibalsan con el Transiberiano, aunque ésta está cerrada a los pasajeros a partir de la ciudad de Chuluunkhoroot.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia tiene varios aeropuertos para vuelos nacionales y dos internacionales  Aeropuerto Internacional Chinggis Khaan y nex international airport ulaan baatar (ULN), cerca de Ulan Bator. Hay vuelos directos entre Mongolia y Corea del Sur, China, Japón, Rusia y Alemania. MIAT Mongolian Airlines es la compañía aérea nacional, y cubre trayectos tanto internacionales como domésticos.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El transporte por carretera en Mongolia se limita a carreteras sin pavimentar, aunque se pueden encontrar algunas asfaltadas entre Ulan Bator y la frontera rusa y china, así como entre Darkhan y Bulgan. Actualmente hay algunos proyectos para ampliar la red de carreteras, como la construcción de una carretera de este a oeste llamada la Carretera del Milenio.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Mongolia tiene 3.112.827[2]​ habitantes, de los cuales casi un tercio (960.000) vive en la capital, Ulán Bator. En total, casi la mitad de la población vive en las ciudades. En las zonas rurales, los asentamientos agrícolas han comenzado a reemplazar a los grupos seminómadas. Con un promedio de menos de dos habitantes por km², Mongolia es el estado soberano con menor densidad de población en el planeta.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"La mayoría de los ciudadanos de Mongolia proceden de la etnia de los mongoles, principalmente los mongoles Khalkha. A pesar de ello, hay minorías de kazajos, uigures y tuvinianos. Durante la etapa comunista residía en el país una importante comunidad rusa, la cual en su gran mayoría regresó a Rusia con el fin del comunismo. El mongol es el idioma oficial del país, pero las minorías conservan sus propios idiomas, y debido a la pasada influencia soviética, el ruso continúa siendo bastante usado en el ámbito comercial, sobre todo en el área de Ulán Bator. La religión predominante es el budismo tibetano.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Como la mayoría de los países en vías de desarrollo, Mongolia tiene una población joven en gran crecimiento (dos tercios del total), lo que ha producido una gran tensión en su economía.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Aunque perduran vestigios de antiguas culturas, como asentamientos de la Edad de Piedra, la mayoría del folclore tradicional del país se ha ido perdiendo en generaciones sucesivas. Los primeros trabajos literarios de Mongolia son epopeyas y crónicas históricas. La crónica imperial, la Historia secreta de los mongoles (c. 1240) versa sobre la vida de Gengis Kan. Las crónicas históricas del siglo XVII comprenden relatos tradicionales dentro del contexto de Asia central. En el siglo XX el autor Byambyn Rinchen influye en buena manera la literatura en mongol e introduce trabajos de varios autores europeos en el país.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Actualmente, la República de Mongolia está apoyando la cultura nacional y patrocina escuelas de teatro y arte, así como un teatro nacional de música y arte dramático.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"Los archivos estatales de Mongolia y la Biblioteca Pública del Estado, con tres millones de volúmenes, están en Ulan-Bator. En la capital también se encuentran el Museo Central Estatal, que contiene tesoros artísticos y antigüedades; el Museo de Bellas Artes, con una colección de pinturas y esculturas, dos museos que exhiben detalles del movimiento, y el Museo de la Religión, con una colección de reliquias lamaístas.
",<200 https://es.wikipedia.org/wiki/Mongolia>
"El chamanismo mongol se ha practicado ampliamente a lo largo de la historia de lo que hoy es Mongolia, con creencias similares comunes entre los nómadas de Asia central. Poco a poco cedieron al budismo tibetano, pero el chamanismo ha dejado una huella en la cultura religiosa mongol, y continúa practicándose. Los kazajos de Mongolia occidental, algunos mongoles y otros pueblos turcos en el país se adhieren tradicionalmente al Islam .
",<200 https://es.wikipedia.org/wiki/Mongolia>
"A lo largo de gran parte del siglo XX, el gobierno comunista reprimió las prácticas religiosas. Se dirigió al clero de la Iglesia Budista de Mongolia, que se había entrelazado estrechamente con las estructuras anteriores del gobierno feudal (por ejemplo, a partir de 1911, el jefe de la Iglesia también había sido el khan del país).[27]​ A fines de la década de 1930, el régimen, entonces dirigido por Khorloogiin Choibalsan, cerró casi todos los más de 700 monasterios budistas de Mongolia y mató al menos a 30,000 personas, de las cuales 18,000 eran lamas. El número de monjes budistas se redujo de 100,000 en 1924 a 110 en 1990.
",<200 https://es.wikipedia.org/wiki/Mongolia>
